h3_05,pop_total,pop_density_per_km2,total_idps_district,num_idp_hh_displaced_to_dtm_12m,exposure_drought_pct,exposure_extreme_heat_pct,exposure_flooding_pct,conflict_incidents,conflict_fatalities,num_idp_hh_displaced_from_dtm_12m,ipc3_pct,pct_wasted,pct_stunted_mod_sev,prim_school_walk_30m_plus_pct,sec_school_walk_30m_plus_pct,num_schools_per_1000_children,bemonc_walk_60m_plus_pct,num_health_facilities_per_10000
8552edb3fffffff,84781.0,35.74901082,1583.0,0.0,0.0,0.944173813,0.0,6.0,0.0,0.0,0.35,0.165,0.234,0.06,0.18,0.67,1.0,1.52
8552edb7fffffff,86916.1567186621,36.261389968781444,1668.6722095636715,0.0,0.0,0.9413516436488751,0.0,6.2677256548864735,0.0,0.0,0.35,0.165,0.234,0.059107581150378424,0.17910758115037842,0.6610758115037844,1.0,1.5646209424810789
8552edbbfffffff,57729.62639769442,25.903945511506997,1397.6927998813617,0.0,0.0,0.9719083824538057,0.0,3.0191871294588983,0.0,0.0,0.35,0.16500000000000004,0.23400000000000004,0.1692964719198404,0.09057561388376695,0.9978894157595213,1.0,3.7754817387094337
8552edc3fffffff,32972.22109333374,15.444750961561606,1051.309809613438,0.0,0.0,0.9240903216530514,0.1153827111815169,0.0,0.0,0.0,0.35,0.16500000000000004,0.23400000000000004,0.2603844016827488,0.13338606855730822,1.2240757690868436,1.0,5.893267414303365
8552edc7fffffff,29956.604493768864,15.409630922844006,1106.100709186241,0.0,0.0,1.0,0.01690760482291378,0.4755116284382563,0.0,0.0,0.35,0.16500000000000004,0.23400000000000004,0.2906990116398608,0.06181651169697332,1.3074131976491827,1.0,5.954198662672487
8552edcbfffffff,43800.0,13.44744999,401.0,0.0,0.0,0.613013699,0.588219178,0.0,0.0,0.0,0.35,0.165,0.234,0.18,0.68,0.79,1.0,5.21
8552edcffffffff,32076.425080145505,12.200753337622492,376.86458392066606,0.0,0.0,0.8879838339680047,0.2677344281581877,2.7412546170497993,0.0,0.0,0.35,0.165,0.23399999999999999,0.3127324585184842,0.5531943386994009,1.0434832457183982,0.9999999999999999,5.2040317996027605
8552edd3fffffff,50108.21347964203,18.386564705663307,741.8085423226945,0.0,0.0,0.573984114943307,0.22638407321248588,0.0,0.0,0.0,0.35,0.165,0.234,0.3055609531034016,0.31951191379251975,1.0658701512648503,1.0,4.71378980322085
8552edd7fffffff,35088.849248692604,17.664070784851294,1242.5990481306558,0.0,0.0,0.995120963654252,0.0,0.5243814712706036,0.0,0.0,0.35,0.16499999999999998,0.23399999999999999,0.26077267938674453,0.015731444138118108,1.2723180381602337,0.9999999999999999,5.663218020071909
8552eddbfffffff,58713.996143679964,17.45814811925159,302.66581031518035,0.0,0.0,0.3421002497384553,0.5333679211734026,0.0,0.0,0.0,0.35,0.165,0.234,0.2602885167156625,0.6806371015575703,0.7779712282857113,1.0,4.160139450915294
8552ee03fffffff,30295.3807049512,6.705217817698475,953.5740944262006,0.0,0.0,1.0,0.020508148766150317,20.263572560831065,2.387587728857288,0.0,0.35,0.12424025922366315,0.3803721530474796,0.3953491623405143,0.6262018338353202,1.180930382618699,1.0,4.487055580764135
8552ee07fffffff,28501.0,5.768599729,1071.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.35,0.111,0.396,0.48,0.7,1.22,1.0,4.83
8552ee0bfffffff,35545.9667012908,9.445881383055037,609.9709706788042,0.0,0.0,1.0,0.08051759850291988,15.18256518563851,9.37397286974705,0.0,0.35,0.16298294045950634,0.3346430866707466,0.1476500527998773,0.41025902038963663,1.0666077166768666,1.0,3.4835566241636053
8552ee0ffffffff,28571.44459125007,5.805369896129935,1066.3900418693254,0.0,0.0,1.0,0.0008051179736500661,21.93183056368688,0.09373297493053956,0.0,0.35000000000000003,0.11151979195188755,0.395386475073182,0.4766767399797354,0.6971027989566925,1.2184661876829548,1.0,4.81653653632816
8552ee13fffffff,31765.826624384397,8.370152271290948,847.2077961184032,0.0,0.0,0.8029132432749628,0.07921556721626691,21.054724741371043,0.7765764111348297,0.0,0.3350520837291432,0.1318850672348798,0.37134877309981407,0.3733787702448682,0.6912164256770685,1.289913595933075,1.0,4.23523002222639
8552ee17fffffff,28501.0,5.768599729,1071.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.35,0.111,0.396,0.48,0.7,1.22,1.0,4.83
8552ee1bfffffff,36893.38915873954,10.408241590277395,518.8677209377835,0.0,0.0,0.9431093147478756,0.10801264015046909,14.517780421498442,10.13703263083593,0.0,0.34568516315417963,0.172,0.324,0.09776670632247664,0.39106682528990655,1.0779705642432191,1.0,3.2344665873550467
8552ee23fffffff,28501.0,5.768599729,1071.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.35,0.111,0.396,0.48,0.7,1.22,1.0,4.83
8552ee33fffffff,28501.0,5.768599729,1071.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.35,0.111,0.396,0.48,0.7,1.22,1.0,4.83
8552ee37fffffff,28501.0,5.768599729,1071.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.35,0.111,0.396,0.48,0.7,1.22,1.0,4.83
8552ee3bfffffff,28501.0,5.768599729,1071.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.35,0.111,0.396,0.48,0.7,1.22,1.0,4.83
8552ee43fffffff,36768.0,10.08374964,530.0,0.0,0.0,1.0,0.094484334,14.0,11.0,0.0,0.35,0.172,0.324,0.09,0.36,1.04,1.0,3.25
8552ee47fffffff,36768.0,10.08374964,530.0,0.0,0.0,1.0,0.094484334,14.0,11.0,0.0,0.35,0.172,0.324,0.09,0.36,1.04,1.0,3.25
8552ee4bfffffff,36768.0,10.08374964,530.0,0.0,0.0,1.0,0.094484334,14.0,11.0,0.0,0.35,0.172,0.324,0.09,0.36,1.04,1.0,3.25
8552ee4ffffffff,36768.0,10.08374964,530.0,0.0,0.0,1.0,0.094484334,14.0,11.0,0.0,0.35,0.172,0.324,0.09,0.36,1.04,1.0,3.25
8552ee53fffffff,36768.0,10.08374964,530.0,0.0,0.0,1.0,0.094484334,14.0,11.0,0.0,0.35,0.172,0.324,0.09,0.36,1.04,1.0,3.25
8552ee57fffffff,36768.0,10.08374964,530.0,0.0,0.0,1.0,0.094484334,14.0,11.0,0.0,0.35,0.172,0.324,0.09,0.36,1.04,1.0,3.25
8552ee5bfffffff,36768.0,10.08374964,530.0,0.0,0.0,1.0,0.094484334,14.0,11.0,0.0,0.35,0.172,0.324,0.09,0.36,1.04,1.0,3.25
8552ee73fffffff,34385.75675004882,8.840283237676646,685.8961652623185,0.0,0.0,1.0,0.06725744795940093,16.305303737705266,7.830207360655262,0.0,0.35,0.15442205899999736,0.3447477336393474,0.20238355721313162,0.45797540885247373,1.0918693340983685,1.0,3.7052974881967895
8552ee77fffffff,28501.0,5.768599729,1071.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.35,0.111,0.396,0.48,0.7,1.22,1.0,4.83
8552ee7bfffffff,36768.0,10.08374964,530.0,0.0,0.0,1.0,0.094484334,14.0,11.0,0.0,0.35,0.172,0.324,0.09,0.36,1.04,1.0,3.25
8552ee83fffffff,43562.58132140026,27.754804234598353,1278.4313268008864,0.0,0.0,0.0,0.4372061096053711,4.032485147751272,0.3387475246252119,0.3387475246252119,0.3169373762312606,0.11100000000000002,0.396,0.08306262376873942,0.5029001980299831,0.9656379703212098,1.0,3.3434560399144835
8552ee87fffffff,51039.72907004716,19.88411968452385,1397.9240995223226,0.0,0.0,0.41208550642496355,0.36024956800893254,7.334647697300376,0.9699359449637048,0.0,0.29999999999999993,0.11099999999999999,0.39599999999999996,0.11454903917445557,0.5057516013759074,1.0299999999999998,0.9999999999999999,3.3455544467808505
8552ee8bfffffff,40718.30844464164,34.62213973215474,947.5546097927169,0.0,0.0,0.2805273345399687,0.06958085245372579,12.150449052985145,0.7299867739132917,0.699131449932356,0.3484572338009532,0.11288217476283709,0.39377841667337266,0.17011687933480626,0.5258342439965298,0.962352433260748,1.0,2.60838713500325
8552ee8ffffffff,34135.30181342237,12.86736467331652,1175.4093207254964,0.0,0.0,0.6166621018399726,0.1920930861530296,14.833717279248196,0.08341254040812397,0.08341254040812397,0.33500373211240486,0.111,0.396,0.3301609716787834,0.6281595540801455,1.1313174166720512,1.0,4.37347038861856
8552ee93fffffff,43695.23589633421,29.020101380187455,1254.7382737637004,0.0,0.0,0.0,0.4138915061463826,4.297705890704847,0.3829509817841412,0.3829509817841412,0.31914754908920706,0.11100000000000002,0.3960000000000001,0.08085245091079295,0.4993639214572688,0.9572393134610132,1.0,3.235599604446696
8552ee97fffffff,49447.51202662301,19.541866860912176,1409.5607206002203,0.0,0.0,0.33483680196702176,0.40816850941120103,6.334625573418583,0.7881137406215605,0.0,0.30000000000000004,0.11100000000000002,0.396,0.1118217061093234,0.5102971564844611,1.03,1.0,3.500103320471674
8552ee9bfffffff,45547.0,46.6827552,924.0,0.0,0.0,0.0,0.088436121,8.0,1.0,1.0,0.35,0.111,0.396,0.05,0.45,0.84,1.0,1.73
8552eea3fffffff,28574.2751217397,5.805875704228792,1071.606001672235,0.0,0.0,0.9996510659785113,0.00020612854096355352,21.979103390612586,0.004643690974980347,0.0,0.3498839077256255,0.111,0.396,0.47918735407937846,0.6994891939927522,1.219558849357377,1.0,4.824520444649523
8552eea7fffffff,28501.0,5.768599729,1071.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.35,0.111,0.396,0.48,0.7,1.22,1.0,4.83
8552eeabfffffff,28501.0,5.768599729,1071.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.35,0.111,0.396,0.48,0.7,1.22,1.0,4.83
8552eeaffffffff,28501.0,5.768599729,1071.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.35,0.111,0.396,0.48,0.7,1.22,1.0,4.83
8552eeb3fffffff,58387.48132208414,20.972228341112416,1318.1678958479026,0.0,0.0,0.857681435823352,0.08407296560133588,13.476969108693012,1.8940068647348864,0.0,0.3026498283816278,0.111,0.396,0.14854879867139487,0.49165924487916246,1.040069347850186,1.0,2.5950718996128344
8552eeb7fffffff,48133.006638813764,15.755648208557691,1233.3610929601823,0.0,0.0,0.9065129492283919,0.05522634133615992,16.40134162206268,1.244146306208293,0.0,0.3188963423447927,0.11100000000000002,0.396,0.26227439641354877,0.5631439063170878,1.1018061009102122,1.0,3.361907358674215
8552eebbfffffff,32458.287211609208,7.897069390962757,1109.8447983495382,0.0,0.0,0.960235112365263,0.024054187226253028,20.512862200830927,0.23083113800348462,0.0,0.3431082273545294,0.111,0.396,0.4310849949644757,0.6707971945553128,1.1938112639472118,1.0,4.542822133776827
8552eec3fffffff,38221.0,13.84393759,401.0,0.0,0.0,0.340755082,0.251249313,20.0,1.0,0.0,0.3,0.172,0.324,0.18,0.72,1.48,1.0,3.07
8552eec7fffffff,38220.743526427425,13.84327386746931,401.02277019329813,0.0,0.0,0.3408714473815012,0.2512216419234557,19.998940921241946,1.0017651312634197,0.0,0.3000088256563171,0.17199999999999996,0.324,0.1799841138186292,0.7199364552745168,1.4799223342244094,1.0,3.070031772362741
8552eecbfffffff,37540.8050428548,12.083675455445167,461.3889535249358,0.0,0.0,0.6493683433538923,0.17786270035528268,17.191211463956478,5.681314226739208,0.0,0.32340657113369603,0.172,0.32400000000000007,0.13786817195934714,0.5514726878373886,1.274022174023475,1.0,3.154263656081306
8552eecffffffff,37147.48478436464,11.065810282378713,496.30864612316697,0.0,0.0,0.8278228385748697,0.13542715867428923,15.567039715201542,8.388267141330768,0.0,0.33694133570665386,0.17200000000000001,0.32400000000000007,0.1135055957280231,0.4540223829120924,1.1549162457814464,1.0,3.202988808543954
8552eed3fffffff,43304.91447634763,40.76532132955074,467.51588971946353,0.0,0.0,0.10216952983517111,0.0753327698884319,26.301505341843914,24.805686846965887,0.0,0.30000000000000004,0.12928979712750238,0.3744120427347513,0.16599665479590242,0.4609381137241948,1.2909548397446828,1.0,3.350066904081952
8552eed7fffffff,43749.454491963814,40.19644753644527,682.978795709236,0.0,0.0,0.08280464733294159,0.10445924367654386,16.506084916872567,10.050547398870567,0.49080401817688213,0.3245402009088441,0.1258232080873542,0.3785037543886967,0.11087162622590499,0.4889916639868857,1.094013434316941,1.0,2.518799643864985
8552eedbfffffff,38246.72223853739,13.980147248428935,401.33653941069434,0.0,0.0,0.33954795026855383,0.25035925725542757,20.03188268101315,1.120445683827452,0.0,0.30000000000000004,0.1717839062731331,0.32425506144810523,0.17992914959774856,0.7186892675583484,1.4790435195696057,1.0,3.0714170080450285
8552f003fffffff,52072.64683733503,50.872006575139665,10764.106901786294,93.98568761869149,0.3139301818816649,0.6943458245754879,0.4308156165700973,6.56893532666811,1.0,26.665619889328426,0.3,0.162,0.427,0.1972425869332756,0.47820943255987874,1.3597626662264735,1.0,3.911633550839385
8552f007fffffff,154783.76214534653,136.4708324599139,13376.8947715465,68.1446598745388,0.24653756328030912,0.32681736293572144,0.5359485615780195,104.58540908487655,34.76746629889492,241.47275704060237,0.2713835031365297,0.162,0.42699999999999994,0.16270391066420106,0.4383010188191783,1.1693690439114162,1.0,3.0404324687452995
8552f00bfffffff,97303.0,61.81661701,19385.0,153.0,0.650514373,0.862141969,0.060830601,10.0,1.0,15.0,0.3,0.162,0.427,0.06,0.19,0.9,1.0,2.45
8552f00ffffffff,70813.23098043297,54.09248195205748,14012.382677275262,113.29649209792332,0.4437922040853912,0.7604723306651751,0.24559375095336228,8.56558272194729,1.5660409057578684,20.0028056133254,0.29999999999999993,0.162,0.4269999999999999,0.13310004961538247,0.34571137438136157,1.1318347786621137,0.9999999999999999,3.2340187038764694
8552f013fffffff,96699.18870781177,61.67050982959831,19269.913730769946,152.21217709513772,0.6460210776538773,0.8599019421219256,0.06576978707131435,9.954196342740566,1.0,15.155732434682081,0.30000000000000004,0.162,0.42700000000000005,0.061832146290377414,0.1938475072097926,0.9061376900727645,1.0,2.46951235799252
8552f017fffffff,178647.20833269274,148.02546060460116,16311.044361615253,84.06950938750533,0.34497539326662086,0.3441156941854874,0.4306971260888999,114.98107581216303,37.980638852588015,258.27891453082,0.26866047554865424,0.16200000000000003,0.42700000000000005,0.11666438800623487,0.34472227268762745,1.0080295410028746,1.0,2.5022134971672294
8552f01bfffffff,97303.0,61.81661701,19385.0,153.0,0.650514373,0.862141969,0.060830601,10.0,1.0,15.0,0.3,0.162,0.427,0.06,0.19,0.9,1.0,2.45
8552f023fffffff,206988.21980497916,457.39571363228004,41610.0068769765,71.71623793026089,0.10187233100377141,0.024587003806678217,0.35808607347692945,15.323221085301043,3.1408481080617667,50.44465056805764,0.32128235639096925,0.16200000000000003,0.42700000000000005,0.021965496314293793,0.11801256516992165,1.1421036047057342,1.0,2.836336087348991
8552f027fffffff,221792.55295947622,587.3663374008545,40511.88036205488,62.477980681470584,0.05653537457861594,0.0,0.33335876460133984,17.156619237003966,0.6933952720967176,27.15270845919059,0.3377124740144525,0.16200000000000003,0.42700000000000005,0.009391457918076676,0.07527830568675921,0.6729868868877154,1.0,1.4949552626621347
8552f02bfffffff,18257.592925130673,32.610335623041294,5011.691239679557,7.146762559824699,0.8227145047322549,0.35663753089648587,0.49643221049839065,11.625030222613482,1.9197829554681902,11.578225445363667,0.30233186917920185,0.162,0.42700000000000005,0.08277972211971633,0.539759412762891,9.571593123924751,1.0,26.758219713428744
8552f02ffffffff,203162.48014135438,321.02443460633674,48260.003183531284,77.90551601321944,0.24460304622223572,0.1303981845619919,0.41987306803953567,9.774128113908017,1.2580427046360052,22.459550931361328,0.33261946284224686,0.17919706339565905,0.4215363496503375,0.04328955587276014,0.21396711233449422,2.4238236947855922,1.0,6.406887786961396
8552f033fffffff,211389.66626445987,325.62197491091285,18401.511048220353,102.81584622242113,0.1873869621666025,0.06594870286143395,0.6804119636386909,115.74447588982397,40.9039927214563,260.34961420049746,0.30967502274544906,0.16199999999999998,0.427,0.05817332120242715,0.22645496815637128,0.9256966878957524,1.0,2.2758984804205706
8552f037fffffff,173187.1104482205,583.5377799433213,26131.882475632803,87.76250977279966,0.024429481806567337,0.0,0.4782664989286197,16.54189631349987,5.293090903884802,50.2795781060496,0.3371653611002564,0.16200000000000003,0.42700000000000005,0.014901357224300254,0.08190464555735485,0.7047938208883733,1.0,1.7849228423916235
8552f03bfffffff,59514.604118886964,75.63429241106444,8527.318752244999,61.86829348015297,0.22613260500657847,0.5219186657848638,0.5685993422533683,26.46579929024521,8.124132806082574,74.68859919146911,0.2940240458798483,0.16199999999999998,0.42699999999999994,0.220153292337148,0.5562150811879527,2.0911697578766457,0.9999999999999999,5.922782887077376
8552f043fffffff,97303.0,61.81661701,19385.0,153.0,0.650514373,0.862141969,0.060830601,10.0,1.0,15.0,0.3,0.162,0.427,0.06,0.19,0.9,1.0,2.45
8552f047fffffff,60119.40514324437,38.59188180992503,8793.990175012532,48.832829569099864,0.26992072344631235,0.6874187492910526,0.019415231184437356,13.404155896434643,7.12748061358236,4.787532310696065,0.3,0.162,0.42699999999999994,0.09404155896434643,0.28531636510017006,0.8727667528285228,1.0,2.8721153311578957
8552f057fffffff,97303.0,61.81661701,19385.0,153.0,0.650514373,0.862141969,0.060830601,10.0,1.0,15.0,0.3,0.162,0.427,0.06,0.19,0.9,1.0,2.45
8552f063fffffff,42688.0,27.70429092,3829.0,0.0,0.091501124,0.605509745,0.0,15.0,10.0,0.0,0.3,0.162,0.427,0.11,0.33,0.86,1.0,3.07
8552f067fffffff,31353.759819947525,22.013344508733496,3152.900464552009,0.0,0.35694321798001305,0.5317643762377215,0.16811464559325673,13.835728875281475,6.8952770007506,3.3974499687582425,0.29758273109848243,0.17128231258182733,0.4240509319401486,0.10657600301797436,0.42071114756933076,4.0913787330295905,1.0,11.843599813141525
8552f06bfffffff,42688.0,27.70429092,3829.0,0.0,0.091501124,0.605509745,0.0,15.0,10.0,0.0,0.3,0.162,0.427,0.11,0.33,0.86,1.0,3.07
8552f06ffffffff,42688.0,27.70429092,3829.0,0.0,0.091501124,0.605509745,0.0,15.0,10.0,0.0,0.3,0.162,0.427,0.11,0.33,0.86,1.0,3.07
8552f073fffffff,50228.511897693235,33.373578993205456,6213.070142801838,24.877471654030053,0.17568876124841776,0.6434225544097159,0.031705109946968436,13.889853203536129,8.344150757410553,3.406532609623956,0.3,0.162,0.427,0.10841005956440358,0.32022171136406635,0.8928502237448976,1.0,3.036968600057945
8552f077fffffff,34268.237467864485,32.35429418621714,4675.700123209268,23.91061878551101,0.2087881105369897,0.581616060487877,0.2722201556632871,11.079034902860212,5.848883102314211,12.59405044747072,0.30000000000000004,0.162,0.427,0.16000907584021035,0.45692820258745315,2.2228616618726655,1.0,6.634416761904312
8552f07bfffffff,42688.0,27.70429092,3829.0,0.0,0.091501124,0.605509745,0.0,15.0,10.0,0.0,0.3,0.162,0.427,0.11,0.33,0.86,1.0,3.07
8552f083fffffff,186857.537316059,237.6646218894723,25125.573641206556,179.30212110566285,0.25165386154387465,0.17503997895218423,0.3059654010049068,124.77192656347312,53.430150421082644,279.93521215371095,0.2849681551825369,0.1843606390163178,0.4794192029398925,0.06251319570547106,0.2985157243521012,0.8760252116869152,1.0,2.4503796777343045
8552f087fffffff,213490.67152785786,392.14830227845226,18502.044591504313,23.696538682258264,0.1159639137629754,0.047689716144510896,0.7337271678238545,189.42112191687684,21.657555601298732,147.62484674794013,0.31565719031556766,0.13841075264847374,0.4416042362458563,0.04421989484574427,0.23114410927824575,0.8251728426770317,0.9999999999999999,1.6380815683198793
8552f08bfffffff,110867.86138364114,134.82755543193744,50075.21529757611,295.6640187974609,0.3872205496633231,0.8577731469382951,0.034291341047324626,12.181407015251697,6.67165823965441,9.764623163395928,0.29999999999999993,0.18861316558607066,0.48938824063619846,0.06,0.2336281403050339,0.6731336704138235,1.0,1.8610201058820421
8552f08ffffffff,210274.7287524486,169.25706995861236,18547.255528805515,89.6031210987956,0.394416322122576,0.2941188232344689,0.3832912126224348,137.5484825512327,45.52876018060786,304.0595787995391,0.2622637625588069,0.162,0.42700000000000005,0.08264174246471587,0.2805669698588634,0.8773582575352842,1.0,2.0273541406586375
8552f093fffffff,98003.43686511612,261.1605563602524,21437.760548749044,184.78501383935517,0.4989853127011428,0.5273648652537278,0.11465802525129667,25.425712331285787,24.63568874948884,125.80588210667162,0.3312038390831512,0.22299999999999998,0.57,0.0229469017264263,0.3403752461080467,0.881361291192045,1.0,2.9314131888987287
8552f097fffffff,88508.66045332572,230.93642404962765,10978.332766494532,57.637778299838445,0.3247479722273062,0.35980031016341724,0.6380841305770106,61.58863221011019,9.487422685702672,52.147816576739565,0.34800581623223703,0.20218513759820345,0.5558643840070758,0.07718225922815464,0.46439659652247206,0.8308649481538024,1.0,2.8679302780637395
8552f09bfffffff,124208.21650129287,234.62621753004115,74734.04513974853,407.33817431948006,0.1787317272022824,0.8139578064401616,0.012477604427292817,16.669549750355685,15.091989640267819,35.36291118113663,0.30437804074885205,0.223,0.57,0.050486195668363536,0.2993959190157984,0.4838351821561497,1.0,1.4265215679089067
8552f0a3fffffff,254356.60720127635,569.5033151951228,16478.05527182071,0.0,0.0,0.0,0.8927172362780738,116.7203198723839,9.848840340099908,26.547762190822862,0.3640468971500095,0.162,0.42699999999999994,0.009063540189999364,0.11372924679818784,0.8062021918699114,1.0,1.3047819548972415
8552f0a7fffffff,297810.9791348208,1155.691281010073,10566.9387826428,0.6356652439190216,0.0011538501559693263,0.0,0.8456138346579193,143.42314445537525,21.53326029047531,33.41191151567907,0.3596110891107529,0.162,0.427,0.00902743346621744,0.12176503894636057,0.6681627127304209,1.0,1.2294495983258353
