,h3_05,worldpop2023_sum,adj_at_least_one,adj_exposed_airpol15_pop,adj_exposed_heat32_pop,adj_exposed_drought20_pop,adj_exposed_flood5_pop
1457,8552c4b7fffffff,4076.83133892,0.0,4625.0,0.0,0.0,0.0
1458,8552c4bbfffffff,7146.4202430000005,7032.0,8211.0,7032.0,0.0,0.0
1459,8552c4c3fffffff,10185.453414399999,11139.0,11139.0,11139.0,6392.0,7531.0
1460,8552c4c7fffffff,10909.902536,12809.0,12809.0,12809.0,10132.0,0.0
1461,8552c4cbfffffff,3776.50836287,4246.0,4246.0,4246.0,0.0,0.0
1462,8552c4cffffffff,28940.183305,30068.0,30068.0,30068.0,28348.0,0.0
1463,8552c4d3fffffff,4174.243861709,3183.0,4618.0,0.0,0.0,3183.0
1464,8552c4d7fffffff,6159.8802749999995,1268.0,6766.0,1268.0,0.0,0.0
1465,8552c4dbfffffff,5562.36978346,1370.0,6052.0,1370.0,0.0,0.0
1466,8552c583fffffff,3096.9957998,3932.0,3932.0,3932.0,0.0,0.0
1467,8552c587fffffff,10643.02769788,11681.0,11681.0,11681.0,0.0,0.0
1468,8552c58bfffffff,,,,,,
1469,8552c593fffffff,515.1007083,572.0,572.0,572.0,0.0,0.0
1470,8552c597fffffff,3131.7602247,3632.0,3632.0,3632.0,0.0,0.0
1471,8552c59bfffffff,1769.9152279,1891.0,1891.0,1891.0,0.0,0.0
1472,8552c5b3fffffff,,,,,,
1473,8552c5d3fffffff,2358.567161,0.0,2639.0,0.0,0.0,0.0
1474,8552c5d7fffffff,1695.484743,1959.0,1959.0,1959.0,0.0,0.0
1475,8552c683fffffff,61267.98873291,68649.0,68634.0,68649.0,0.0,0.0
1476,8552c687fffffff,330499.3233,0.0,343229.0,0.0,0.0,0.0
1477,8552c693fffffff,4976.7234659000005,4946.0,4946.0,4946.0,0.0,0.0
1478,8552c697fffffff,690185.9168530001,772003.0,772003.0,772003.0,0.0,0.0
1479,8552c69bfffffff,7705.53028173,7729.0,7707.0,7729.0,0.0,0.0
1480,8552c6d3fffffff,1323.75195892,1008.0,1349.0,1008.0,0.0,0.0
1481,8552e003fffffff,2710.8233760000003,0.0,2975.0,0.0,0.0,0.0
1482,8552e007fffffff,3474.8617771,0.0,3901.0,0.0,0.0,0.0
1483,8552e00bfffffff,4680.679048,2105.0,5123.0,0.0,0.0,2105.0
1484,8552e00ffffffff,3666.479305,0.0,4032.0,0.0,0.0,0.0
1485,8552e013fffffff,3141.136039,0.0,3383.0,0.0,0.0,0.0
1486,8552e017fffffff,2483.6065018,0.0,2770.0,0.0,0.0,0.0
1487,8552e01bfffffff,14846.99364,0.0,16141.0,0.0,0.0,0.0
1488,8552e023fffffff,2642.12386787,0.0,2886.0,0.0,0.0,0.0
1489,8552e027fffffff,919.8977615,0.0,1025.0,0.0,0.0,0.0
1490,8552e02bfffffff,7470.411917,0.0,8370.0,0.0,0.0,0.0
1491,8552e02ffffffff,3346.475308,0.0,3802.0,0.0,0.0,0.0
1492,8552e033fffffff,1861.8229468,0.0,1996.0,0.0,0.0,0.0
1493,8552e037fffffff,2082.06662279,0.0,2274.0,0.0,0.0,0.0
1494,8552e03bfffffff,3275.705874173,0.0,3590.0,0.0,0.0,0.0
1495,8552e043fffffff,9694.1833946,0.0,10806.0,0.0,0.0,0.0
1496,8552e047fffffff,52189.6340974,53903.0,56923.0,0.0,0.0,53903.0
1497,8552e04bfffffff,12426.050363,0.0,13656.0,0.0,0.0,0.0
1498,8552e04ffffffff,13292.962810112,5793.0,14565.0,0.0,0.0,5793.0
1499,8552e053fffffff,22366.164622,0.0,23744.0,0.0,0.0,0.0
1500,8552e057fffffff,6536.020510463,6632.0,7259.0,0.0,0.0,6632.0
1501,8552e05bfffffff,10812.819045665,0.0,11983.0,0.0,0.0,0.0
1502,8552e063fffffff,15171.552575145,0.0,16791.0,0.0,0.0,0.0
1503,8552e067fffffff,11207.0628783,7416.0,13170.0,0.0,0.0,7416.0
1504,8552e06bfffffff,11056.8170682,0.0,12309.0,0.0,0.0,0.0
1505,8552e06ffffffff,11574.7872441,0.0,12359.0,0.0,0.0,0.0
1506,8552e073fffffff,2910.0944019999997,0.0,3145.0,0.0,0.0,0.0
1507,8552e077fffffff,2503.7669705999997,0.0,2725.0,0.0,0.0,0.0
1508,8552e07bfffffff,3367.782502449,0.0,3801.0,0.0,0.0,0.0
1509,8552e083fffffff,1548.368860935,960.0,1739.0,0.0,0.0,960.0
1510,8552e087fffffff,471.01056,0.0,485.0,0.0,0.0,0.0
1511,8552e08bfffffff,1249.35069398,0.0,1375.0,0.0,0.0,0.0
1512,8552e08ffffffff,1675.434632,0.0,1833.0,0.0,0.0,0.0
1513,8552e093fffffff,2004.3964196000002,1636.0,2199.0,0.0,0.0,1636.0
1514,8552e097fffffff,319.95801884599996,79.0,347.0,0.0,0.0,79.0
1515,8552e09bfffffff,1179.1928638,740.0,1298.0,0.0,0.0,740.0
1516,8552e0a3fffffff,310.51767283,36.0,325.0,0.0,0.0,36.0
1517,8552e0a7fffffff,124.60055412800001,0.0,140.0,0.0,0.0,0.0
1518,8552e0abfffffff,729.3062402,535.0,788.0,0.0,0.0,535.0
1519,8552e0affffffff,167.5898458,0.0,182.0,0.0,0.0,0.0
1520,8552e0b3fffffff,224.820460266,142.0,242.0,0.0,0.0,142.0
1521,8552e0b7fffffff,382.56338924,76.0,426.0,0.0,0.0,76.0
1522,8552e0bbfffffff,768.8133409,0.0,855.0,0.0,0.0,0.0
1523,8552e0c3fffffff,1023.46965652,40.0,1143.0,0.0,0.0,40.0
1524,8552e0c7fffffff,7672.5987343,0.0,8592.0,0.0,0.0,0.0
1525,8552e0cbfffffff,17618.009429600002,0.0,19043.0,0.0,0.0,0.0
1526,8552e0cffffffff,8202.54808625,0.0,9184.0,0.0,0.0,0.0
1527,8552e0d3fffffff,1572.8166991,0.0,1719.0,0.0,0.0,0.0
1528,8552e0d7fffffff,1021.704610958,0.0,1150.0,0.0,0.0,0.0
1529,8552e0dbfffffff,1157.783770071,0.0,1247.0,0.0,0.0,0.0
1530,8552e103fffffff,3332.4728786,0.0,3722.0,0.0,0.0,0.0
1531,8552e107fffffff,2079.2322907,0.0,2331.0,0.0,0.0,0.0
1532,8552e10bfffffff,4065.4662928899997,0.0,4238.0,0.0,0.0,0.0
1533,8552e10ffffffff,1176.2764609,0.0,1300.0,0.0,0.0,0.0
1534,8552e113fffffff,932.3498072,0.0,1073.0,0.0,0.0,0.0
1535,8552e117fffffff,2021.1850322,0.0,2159.0,0.0,0.0,0.0
1536,8552e11bfffffff,1506.10912575,0.0,1744.0,0.0,0.0,0.0
1537,8552e123fffffff,2945.0830599,0.0,3165.0,0.0,0.0,0.0
1538,8552e127fffffff,2192.3746038,0.0,2478.0,0.0,0.0,0.0
1539,8552e12bfffffff,3682.475474,2674.0,4095.0,0.0,0.0,2674.0
1540,8552e12ffffffff,7755.588414,6621.0,7910.0,0.0,0.0,6621.0
1541,8552e133fffffff,1697.4719035059998,0.0,1750.0,0.0,0.0,0.0
1542,8552e137fffffff,1071.508046859,0.0,1168.0,0.0,0.0,0.0
1543,8552e13bfffffff,2101.5988850000003,0.0,2393.0,0.0,0.0,0.0
1544,8552e143fffffff,3425.7922783900003,0.0,4071.0,0.0,0.0,0.0
1545,8552e147fffffff,4669.704449,0.0,4958.0,0.0,0.0,0.0
1546,8552e14bfffffff,13927.741238999999,0.0,15167.0,0.0,0.0,0.0
1547,8552e14ffffffff,6159.713728,0.0,6714.0,0.0,0.0,0.0
1548,8552e153fffffff,2508.9469102,0.0,2732.0,0.0,0.0,0.0
1549,8552e157fffffff,1464.7664022,0.0,1712.0,0.0,0.0,0.0
1550,8552e15bfffffff,2745.51347511,1351.0,3035.0,0.0,0.0,1351.0
1551,8552e163fffffff,7168.315897094,0.0,8169.0,0.0,0.0,0.0
1552,8552e167fffffff,6950.0241615,0.0,8189.0,0.0,0.0,0.0
1553,8552e16bfffffff,21945.444463,0.0,25500.0,0.0,0.0,0.0
1554,8552e16ffffffff,9257.248352999999,0.0,10348.0,0.0,0.0,0.0
1555,8552e173fffffff,11841.782169,0.0,13648.0,0.0,0.0,0.0
1556,8552e177fffffff,4594.6884033999995,0.0,4990.0,0.0,0.0,0.0
1557,8552e17bfffffff,38421.169081,0.0,42249.0,0.0,0.0,0.0
1558,8552e183fffffff,628.7489239500001,0.0,714.0,0.0,0.0,0.0
1559,8552e187fffffff,1993.1851418,0.0,2208.0,0.0,0.0,0.0
1560,8552e18bfffffff,1526.5268173,0.0,1652.0,0.0,0.0,0.0
1561,8552e18ffffffff,567.46267941,0.0,641.0,0.0,0.0,0.0
1562,8552e193fffffff,1288.7250993,0.0,1412.0,0.0,0.0,0.0
1563,8552e197fffffff,556.1455415,0.0,617.0,0.0,0.0,0.0
1564,8552e19bfffffff,665.940331903,0.0,728.0,0.0,0.0,0.0
1565,8552e1a3fffffff,1362.52815865,0.0,1547.0,0.0,0.0,0.0
1566,8552e1a7fffffff,1307.988065,0.0,1433.0,0.0,0.0,0.0
1567,8552e1abfffffff,2717.80039977,0.0,3101.0,0.0,0.0,0.0
1568,8552e1affffffff,1069.13539059,0.0,1227.0,0.0,0.0,0.0
1569,8552e1b3fffffff,1000.8789604000001,0.0,1079.0,0.0,0.0,0.0
1570,8552e1b7fffffff,2448.6044754,0.0,2616.0,0.0,0.0,0.0
1571,8552e1bbfffffff,1090.722765284,0.0,1178.0,0.0,0.0,0.0
1572,8552e1c3fffffff,493.31109919000005,0.0,544.0,0.0,0.0,0.0
1573,8552e1c7fffffff,1294.2537537,0.0,1382.0,0.0,0.0,0.0
1574,8552e1cbfffffff,352.4669884,0.0,395.0,0.0,0.0,0.0
1575,8552e1cffffffff,570.29309644,0.0,623.0,0.0,0.0,0.0
1576,8552e1d3fffffff,340.0826526,0.0,377.0,0.0,0.0,0.0
1577,8552e1d7fffffff,955.1060714,0.0,1071.0,0.0,0.0,0.0
1578,8552e1dbfffffff,845.657901421,0.0,928.0,0.0,0.0,0.0
1579,8552e203fffffff,9709.631853,0.0,10870.0,0.0,0.0,0.0
1580,8552e207fffffff,24370.2605763,0.0,27676.0,0.0,0.0,0.0
1581,8552e20bfffffff,6210.80874406,6761.0,6829.0,0.0,0.0,6761.0
1582,8552e20ffffffff,46396.564244,0.0,51492.0,0.0,0.0,0.0
1583,8552e213fffffff,34820.171564100005,0.0,38441.0,0.0,0.0,0.0
1584,8552e217fffffff,25049.657605780005,0.0,27502.0,0.0,0.0,0.0
1585,8552e21bfffffff,5234.1365141999995,3297.0,5592.0,0.0,0.0,3297.0
1586,8552e223fffffff,97381.39268,0.0,110436.0,0.0,0.0,0.0
1587,8552e227fffffff,28317.85416535,0.0,29737.0,0.0,0.0,0.0
1588,8552e22bfffffff,12385.9602767,0.0,13857.0,0.0,0.0,0.0
1589,8552e22ffffffff,7109.241515,0.0,8422.0,0.0,0.0,0.0
1590,8552e233fffffff,23498.840997,0.0,27137.0,0.0,0.0,0.0
1591,8552e237fffffff,30779.02137,0.0,34745.0,0.0,0.0,0.0
1592,8552e23bfffffff,37399.714847601004,0.0,41255.0,0.0,0.0,0.0
1593,8552e243fffffff,34673.799796868,20948.0,43318.0,0.0,0.0,20948.0
1594,8552e247fffffff,12842.041733,12457.0,14237.0,0.0,0.0,12457.0
1595,8552e24bfffffff,115023.875336,111626.0,121351.0,0.0,103010.0,8616.0
1596,8552e24ffffffff,53337.1917119,23008.0,57232.0,0.0,14235.0,22586.0
1597,8552e253fffffff,20152.165883,22865.0,22865.0,0.0,0.0,22865.0
1598,8552e257fffffff,5008.122413,5394.0,5394.0,0.0,0.0,5394.0
1599,8552e25bfffffff,45378.61160805,51148.0,51148.0,0.0,0.0,51148.0
1600,8552e263fffffff,123961.4077691,0.0,130628.0,0.0,0.0,0.0
1601,8552e267fffffff,37345.8614376,0.0,42859.0,0.0,0.0,0.0
1602,8552e26bfffffff,52955.3194686,14187.0,60403.0,0.0,0.0,14187.0
1603,8552e26ffffffff,41029.746806,0.0,45296.0,0.0,0.0,0.0
1604,8552e273fffffff,18150.044975946,2271.0,20400.0,0.0,0.0,2271.0
1605,8552e277fffffff,116107.4522807,0.0,132352.0,0.0,0.0,0.0
1606,8552e27bfffffff,13837.937088045,5850.0,14439.0,0.0,0.0,5850.0
1607,8552e283fffffff,15541.98637135,0.0,17273.0,0.0,0.0,0.0
1608,8552e287fffffff,5926.4631989,0.0,6534.0,0.0,0.0,0.0
1609,8552e28bfffffff,5598.3128542,0.0,6237.0,0.0,0.0,0.0
1610,8552e28ffffffff,26530.382590100002,0.0,29061.0,0.0,0.0,0.0
1611,8552e293fffffff,3864.1985640909998,0.0,4264.0,0.0,0.0,0.0
1612,8552e297fffffff,21661.744102,0.0,23743.0,0.0,0.0,0.0
1613,8552e29bfffffff,5400.606062639999,1467.0,6021.0,0.0,0.0,1467.0
1614,8552e2a3fffffff,4374.49714375,4919.0,4919.0,0.0,0.0,4919.0
1615,8552e2a7fffffff,3176.1913825,0.0,3503.0,0.0,0.0,0.0
1616,8552e2abfffffff,6515.413680600001,0.0,7135.0,0.0,0.0,0.0
1617,8552e2affffffff,3156.56054682,297.0,3457.0,0.0,0.0,297.0
1618,8552e2b3fffffff,12777.95629591,6544.0,13999.0,0.0,0.0,6544.0
1619,8552e2b7fffffff,3640.1924329080002,1362.0,4133.0,0.0,0.0,1362.0
1620,8552e2bbfffffff,8962.57458865,0.0,9991.0,0.0,0.0,0.0
1621,8552e2c3fffffff,22573.915960600003,19223.0,22034.0,0.0,17110.0,2113.0
1622,8552e2c7fffffff,21220.618064000002,0.0,23664.0,0.0,0.0,0.0
1623,8552e2cbfffffff,33926.551237299995,20261.0,38231.0,0.0,0.0,20261.0
1624,8552e2cffffffff,15561.600734849999,18325.0,18424.0,0.0,0.0,18325.0
1625,8552e2d3fffffff,108927.35767900001,121536.0,133030.0,0.0,121536.0,0.0
1626,8552e2d7fffffff,6587.8807051,0.0,7373.0,0.0,0.0,0.0
1627,8552e2dbfffffff,70661.719039,68118.0,77386.0,0.0,56506.0,22139.0
1628,8552e303fffffff,10340.296425,0.0,11520.0,0.0,0.0,0.0
1629,8552e307fffffff,8898.82953856,0.0,10127.0,0.0,0.0,0.0
1630,8552e30bfffffff,22515.896570999997,0.0,25069.0,0.0,0.0,0.0
1631,8552e30ffffffff,4069.52196,3118.0,4796.0,0.0,0.0,3118.0
1632,8552e313fffffff,4982.725377000001,0.0,5428.0,0.0,0.0,0.0
1633,8552e317fffffff,3457.48138088,0.0,3866.0,0.0,0.0,0.0
1634,8552e31bfffffff,5194.605080027,0.0,5688.0,0.0,0.0,0.0
1635,8552e323fffffff,1634.0174014,1852.0,1852.0,1852.0,0.0,1137.0
1636,8552e327fffffff,1722.6394794,1920.0,1920.0,1920.0,0.0,1920.0
1637,8552e32bfffffff,2259.2109864,2471.0,2471.0,2471.0,0.0,1360.0
1638,8552e32ffffffff,1220.4552380999999,1329.0,1329.0,1329.0,0.0,1329.0
1639,8552e333fffffff,2653.605245,2914.0,2914.0,2914.0,0.0,0.0
1640,8552e337fffffff,2678.3083676,2971.0,2971.0,2971.0,0.0,2971.0
1641,8552e33bfffffff,685.744851905,723.0,723.0,723.0,0.0,0.0
1642,8552e343fffffff,35441.539326,0.0,38953.0,0.0,0.0,0.0
1643,8552e347fffffff,12109.345005977,0.0,13144.0,0.0,0.0,0.0
1644,8552e34bfffffff,6420.1184971,0.0,7050.0,0.0,0.0,0.0
1645,8552e34ffffffff,12770.043083,0.0,13996.0,0.0,0.0,0.0
1646,8552e353fffffff,20978.64213101,0.0,24088.0,0.0,0.0,0.0
1647,8552e357fffffff,27160.95414374,0.0,29402.0,0.0,0.0,0.0
1648,8552e35bfffffff,27057.757243,0.0,29279.0,0.0,0.0,0.0
1649,8552e363fffffff,4600.8469836,0.0,5091.0,0.0,0.0,0.0
1650,8552e367fffffff,1554.40145091,1443.0,1676.0,1443.0,0.0,0.0
1651,8552e36bfffffff,4715.722719,5077.0,5077.0,5077.0,0.0,0.0
1652,8552e36ffffffff,4865.931283,3633.0,5447.0,3633.0,0.0,0.0
1653,8552e373fffffff,3978.0289267189996,3262.0,4690.0,0.0,0.0,3262.0
1654,8552e377fffffff,1948.5531575,2014.0,2124.0,1437.0,0.0,1387.0
1655,8552e37bfffffff,7729.830708469999,0.0,9341.0,0.0,0.0,0.0
1656,8552e383fffffff,4231.7587317,0.0,4729.0,0.0,0.0,0.0
1657,8552e387fffffff,12869.427959,3488.0,14097.0,0.0,0.0,3488.0
1658,8552e38bfffffff,5139.720538381,0.0,5706.0,0.0,0.0,0.0
1659,8552e38ffffffff,8837.740764805,0.0,9669.0,0.0,0.0,0.0
1660,8552e393fffffff,9316.489168,0.0,10387.0,0.0,0.0,0.0
1661,8552e397fffffff,2738.82870008,0.0,3147.0,0.0,0.0,0.0
1662,8552e39bfffffff,12541.8214519,3217.0,13597.0,0.0,0.0,3217.0
1663,8552e3a3fffffff,4586.862331599999,0.0,5104.0,0.0,0.0,0.0
1664,8552e3a7fffffff,5067.33430279,0.0,6171.0,0.0,0.0,0.0
1665,8552e3abfffffff,5738.4645856,0.0,6221.0,0.0,0.0,0.0
1666,8552e3affffffff,2478.4371452,0.0,2638.0,0.0,0.0,0.0
1667,8552e3b3fffffff,8124.197013,0.0,8893.0,0.0,0.0,0.0
1668,8552e3b7fffffff,13437.4768098,0.0,13958.0,0.0,0.0,0.0
1669,8552e3bbfffffff,5009.91736106,0.0,5634.0,0.0,0.0,0.0
1670,8552e3c3fffffff,5619.54476097,0.0,5833.0,0.0,0.0,0.0
1671,8552e3c7fffffff,5083.047823999999,0.0,5658.0,0.0,0.0,0.0
1672,8552e3cbfffffff,12173.7710231,0.0,13290.0,0.0,0.0,0.0
1673,8552e3cffffffff,4233.6730976,0.0,4496.0,0.0,0.0,0.0
1674,8552e3d3fffffff,3287.0207300820002,0.0,3601.0,0.0,0.0,0.0
1675,8552e3d7fffffff,7258.226968,1547.0,8166.0,0.0,0.0,1547.0
1676,8552e3dbfffffff,15352.4871859,0.0,16882.0,0.0,0.0,0.0
1677,8552e403fffffff,1287.4205073,0.0,1449.0,0.0,0.0,0.0
1678,8552e407fffffff,965.3114325,0.0,1063.0,0.0,0.0,0.0
1679,8552e40bfffffff,479.45262146700003,0.0,558.0,0.0,0.0,0.0
1680,8552e40ffffffff,803.8098496590001,0.0,869.0,0.0,0.0,0.0
1681,8552e413fffffff,368.38699978,0.0,404.0,0.0,0.0,0.0
1682,8552e417fffffff,481.32886455799996,0.0,525.0,0.0,0.0,0.0
1683,8552e41bfffffff,541.30222883,0.0,594.0,0.0,0.0,0.0
1684,8552e423fffffff,906.1871683,416.0,1006.0,0.0,0.0,416.0
1685,8552e427fffffff,347.60724600000003,397.0,397.0,0.0,0.0,397.0
1686,8552e42bfffffff,2256.4299759,0.0,2507.0,0.0,0.0,0.0
1687,8552e42ffffffff,1131.2298808,365.0,1235.0,0.0,0.0,365.0
1688,8552e433fffffff,481.666846,0.0,533.0,0.0,0.0,0.0
1689,8552e437fffffff,728.2107679000001,488.0,793.0,0.0,0.0,488.0
1690,8552e43bfffffff,1541.2076577,359.0,1695.0,0.0,0.0,359.0
1691,8552e443fffffff,1335.4452245400003,0.0,1425.0,0.0,0.0,0.0
1692,8552e447fffffff,452.06508801,0.0,523.0,0.0,0.0,0.0
1693,8552e44bfffffff,3969.860545639,0.0,4375.0,0.0,0.0,0.0
1694,8552e44ffffffff,21921.577016,0.0,23788.0,0.0,0.0,0.0
1695,8552e453fffffff,302.3211251,0.0,303.0,0.0,0.0,0.0
1696,8552e457fffffff,690.8599102,0.0,750.0,0.0,0.0,0.0
1697,8552e45bfffffff,5933.878549407,0.0,6471.0,0.0,0.0,0.0
1698,8552e463fffffff,1065.051743,0.0,1142.0,0.0,0.0,0.0
1699,8552e467fffffff,6923.277807,0.0,7839.0,0.0,0.0,0.0
1700,8552e46bfffffff,1049.613355,0.0,1235.0,0.0,0.0,0.0
1701,8552e46ffffffff,1330.971845,0.0,1453.0,0.0,0.0,0.0
1702,8552e473fffffff,2085.8176670000003,0.0,2320.0,0.0,0.0,0.0
1703,8552e477fffffff,1209.4705611,0.0,1313.0,0.0,0.0,0.0
1704,8552e47bfffffff,36687.215948,0.0,37798.0,0.0,0.0,0.0
1705,8552e483fffffff,274.7971758,0.0,302.0,0.0,0.0,0.0
1706,8552e487fffffff,137.13275527000002,0.0,151.0,0.0,0.0,0.0
1707,8552e48bfffffff,708.7065612,0.0,786.0,0.0,0.0,0.0
1708,8552e48ffffffff,233.9916709,0.0,257.0,0.0,0.0,0.0
1709,8552e493fffffff,207.45616442,0.0,228.0,0.0,0.0,0.0
1710,8552e497fffffff,168.08894392000002,0.0,184.0,0.0,0.0,0.0
1711,8552e49bfffffff,249.58302229999998,0.0,273.0,0.0,0.0,0.0
1712,8552e4a3fffffff,123.46581894,0.0,135.0,0.0,0.0,0.0
1713,8552e4a7fffffff,133.90493841,0.0,143.0,0.0,0.0,0.0
1714,8552e4abfffffff,302.083772034,0.0,328.0,0.0,0.0,0.0
1715,8552e4affffffff,472.66000255,0.0,529.0,0.0,0.0,0.0
1716,8552e4b3fffffff,189.44503566,0.0,203.0,0.0,0.0,0.0
1717,8552e4b7fffffff,54.01419475,0.0,57.0,0.0,0.0,0.0
1718,8552e4bbfffffff,175.88272458,0.0,194.0,0.0,0.0,0.0
1719,8552e4c3fffffff,715.7741422,0.0,821.0,0.0,0.0,0.0
1720,8552e4c7fffffff,133.171698834,0.0,147.0,0.0,0.0,0.0
1721,8552e4cbfffffff,311.9229911,0.0,326.0,0.0,0.0,0.0
1722,8552e4cffffffff,85.74917205,0.0,95.0,0.0,0.0,0.0
1723,8552e4d3fffffff,430.81625748,0.0,498.0,0.0,0.0,0.0
1724,8552e4d7fffffff,697.02616486,0.0,770.0,0.0,0.0,0.0
1725,8552e4dbfffffff,474.46218614,0.0,473.0,0.0,0.0,0.0
1726,8552e503fffffff,89.11336832,0.0,98.0,0.0,0.0,0.0
1727,8552e507fffffff,147.52138356,0.0,165.0,0.0,0.0,0.0
1728,8552e50bfffffff,174.1603859,55.0,193.0,0.0,0.0,55.0
1729,8552e50ffffffff,283.32350983,134.0,314.0,0.0,0.0,134.0
1730,8552e513fffffff,173.703866071,50.0,192.0,0.0,0.0,50.0
1731,8552e517fffffff,159.84512203,104.0,171.0,0.0,0.0,104.0
1732,8552e51bfffffff,148.196977901,0.0,163.0,0.0,0.0,0.0
1733,8552e523fffffff,227.090451186,243.0,246.0,0.0,0.0,243.0
1734,8552e527fffffff,934.2322872,1028.0,1028.0,1028.0,0.0,462.0
1735,8552e52bfffffff,664.3610309000001,228.0,723.0,0.0,0.0,228.0
1736,8552e52ffffffff,1578.4830553000002,342.0,1696.0,0.0,0.0,342.0
1737,8552e533fffffff,397.03358156,226.0,427.0,0.0,0.0,226.0
1738,8552e537fffffff,355.350264601,173.0,400.0,173.0,0.0,0.0
1739,8552e53bfffffff,245.099045686,127.0,274.0,0.0,0.0,127.0
1740,8552e543fffffff,225.1962059,82.0,253.0,0.0,0.0,82.0
1741,8552e547fffffff,149.89628707,165.0,165.0,0.0,0.0,165.0
1742,8552e54bfffffff,224.570539309,0.0,247.0,0.0,0.0,0.0
1743,8552e54ffffffff,75.20573131,83.0,83.0,0.0,0.0,83.0
1744,8552e553fffffff,68.76644798,0.0,76.0,0.0,0.0,0.0
1745,8552e557fffffff,150.589760464,68.0,168.0,0.0,0.0,68.0
1746,8552e55bfffffff,282.5093063,320.0,320.0,0.0,0.0,320.0
1747,8552e563fffffff,394.48675507,0.0,434.0,0.0,0.0,0.0
1748,8552e567fffffff,1582.056142,0.0,1743.0,0.0,0.0,0.0
1749,8552e56bfffffff,201.78879008,0.0,223.0,0.0,0.0,0.0
1750,8552e56ffffffff,366.07156345,0.0,408.0,0.0,0.0,0.0
1751,8552e573fffffff,215.15807188000002,71.0,234.0,0.0,0.0,71.0
1752,8552e577fffffff,342.3064753,377.0,377.0,0.0,0.0,377.0
1753,8552e57bfffffff,149.48909212,161.0,161.0,0.0,0.0,161.0
1754,8552e583fffffff,112.01344738,0.0,123.0,0.0,0.0,0.0
1755,8552e587fffffff,40.653135576,0.0,45.0,0.0,0.0,0.0
1756,8552e58bfffffff,340.099562807,0.0,371.0,0.0,0.0,0.0
1757,8552e58ffffffff,309.279913817,0.0,346.0,0.0,0.0,0.0
1758,8552e593fffffff,63.99002782,0.0,70.0,0.0,0.0,0.0
1759,8552e597fffffff,168.30785121,0.0,184.0,0.0,0.0,0.0
1760,8552e59bfffffff,60.3267181,0.0,67.0,0.0,0.0,0.0
1761,8552e5a3fffffff,215.38886213,0.0,237.0,0.0,0.0,0.0
1762,8552e5a7fffffff,315.78754979999997,0.0,347.0,0.0,0.0,0.0
1763,8552e5abfffffff,98.10219151,0.0,107.0,0.0,0.0,0.0
1764,8552e5affffffff,375.5966981,0.0,409.0,0.0,0.0,0.0
1765,8552e5b3fffffff,36.53255135,0.0,40.0,0.0,0.0,0.0
1766,8552e5b7fffffff,243.39404743999998,0.0,274.0,0.0,0.0,0.0
1767,8552e5bbfffffff,568.93066264,0.0,627.0,0.0,0.0,0.0
1768,8552e5c3fffffff,481.8568502,0.0,530.0,0.0,0.0,0.0
1769,8552e5c7fffffff,369.2235788,54.0,393.0,0.0,0.0,54.0
1770,8552e5cbfffffff,1074.3675307,0.0,1189.0,0.0,0.0,0.0
1771,8552e5cffffffff,203.3117942,0.0,233.0,0.0,0.0,0.0
1772,8552e5d3fffffff,143.71554860999998,0.0,156.0,0.0,0.0,0.0
1773,8552e5d7fffffff,193.3029862,0.0,201.0,0.0,0.0,0.0
1774,8552e5dbfffffff,137.67187209,0.0,154.0,0.0,0.0,0.0
1775,8552e603fffffff,3940.9084503,1499.0,4303.0,0.0,0.0,1499.0
1776,8552e607fffffff,988.47016211,250.0,1198.0,0.0,0.0,250.0
1777,8552e60bfffffff,2525.2955487,2714.0,2714.0,0.0,0.0,2714.0
1778,8552e60ffffffff,1211.3132177520001,1262.0,1268.0,0.0,0.0,1262.0
1779,8552e613fffffff,1376.0633172,0.0,1552.0,0.0,0.0,0.0
1780,8552e617fffffff,1628.136193226,1791.0,1804.0,0.0,0.0,1791.0
1781,8552e61bfffffff,5036.7420114100005,1839.0,5649.0,0.0,0.0,1839.0
1782,8552e623fffffff,3449.47297195,0.0,3923.0,0.0,0.0,0.0
1783,8552e627fffffff,24548.654155899996,0.0,28255.0,0.0,0.0,0.0
1784,8552e62bfffffff,2745.572243793,0.0,3044.0,0.0,0.0,0.0
1785,8552e62ffffffff,5540.6889716999995,0.0,6209.0,0.0,0.0,0.0
1786,8552e633fffffff,13180.926750999999,0.0,14443.0,0.0,0.0,0.0
1787,8552e637fffffff,2777.8408946,0.0,2891.0,0.0,0.0,0.0
1788,8552e63bfffffff,6859.870265500001,0.0,7990.0,0.0,0.0,0.0
1789,8552e643fffffff,14806.250907000001,16823.0,16823.0,0.0,0.0,16823.0
1790,8552e647fffffff,6367.87965266,7433.0,7521.0,0.0,0.0,7433.0
1791,8552e64bfffffff,35714.39291,39057.0,39057.0,0.0,13677.0,39057.0
1792,8552e64ffffffff,18795.939027,0.0,20791.0,0.0,0.0,0.0
1793,8552e653fffffff,13838.3246537,8012.0,15893.0,0.0,0.0,8012.0
1794,8552e657fffffff,10324.10854272,6944.0,11004.0,0.0,0.0,6944.0
1795,8552e65bfffffff,60364.087866,46625.0,67745.0,0.0,17081.0,46625.0
1796,8552e663fffffff,3754.215208132,2710.0,4177.0,0.0,0.0,2710.0
1797,8552e667fffffff,2020.56383817,1044.0,2253.0,0.0,0.0,1044.0
